START_DATE,END_DATE,Start_Date,Start_Hour,Start_Minute,End_Date,End_Hour,End_Minute,Month_Name,Year,Weekday,Day_Time,CATEGORY,START,STOP,MILES,Duration_MIN,PURPOSE,IS_WEEKEND
2016-10-28 20:13:00,2016-10-28 22:00:00,2016-10-28,20,13,2016-10-28,22,0,October,2016,Friday,Evening,Business,Asheville,Topton,91.8,107.0,Meeting,False
2016-10-29 15:22:00,2016-10-29 17:05:00,2016-10-29,15,22,2016-10-29,17,5,October,2016,Saturday,Afternoon,Business,Topton,Hayesville,40.7,103.0,Meeting,True
2016-10-29 17:13:00,2016-10-29 19:19:00,2016-10-29,17,13,2016-10-29,19,19,October,2016,Saturday,Evening,Business,Hayesville,Topton,75.7,126.0,Unknown,True
2016-10-30 07:49:00,2016-10-30 08:30:00,2016-10-30,7,49,2016-10-30,8,30,October,2016,Sunday,Morning,Business,Topton,Bryson City,29.8,41.0,Unknown,True
2016-10-30 09:07:00,2016-10-30 10:09:00,2016-10-30,9,7,2016-10-30,10,9,October,2016,Sunday,Morning,Business,Bryson City,Bryson City,16.3,62.0,Unknown,True
2016-10-30 10:11:00,2016-10-30 10:38:00,2016-10-30,10,11,2016-10-30,10,38,October,2016,Sunday,Morning,Business,Bryson City,Bryson City,6.5,27.0,Unknown,True
2016-10-30 10:51:00,2016-10-30 11:21:00,2016-10-30,10,51,2016-10-30,11,21,October,2016,Sunday,Morning,Business,Bryson City,Bryson City,6.3,30.0,Unknown,True
2016-10-30 12:24:00,2016-10-30 12:35:00,2016-10-30,12,24,2016-10-30,12,35,October,2016,Sunday,Afternoon,Business,Bryson City,Almond,6.6,11.0,Unknown,True
2016-10-30 12:58:00,2016-10-30 13:18:00,2016-10-30,12,58,2016-10-30,13,18,October,2016,Sunday,Afternoon,Business,Almond,Bryson City,15.2,20.0,Unknown,True
2016-10-30 13:24:00,2016-10-30 14:37:00,2016-10-30,13,24,2016-10-30,14,37,October,2016,Sunday,Afternoon,Business,Bryson City,Asheville,68.4,73.0,Unknown,True
2016-10-30 15:22:00,2016-10-30 18:23:00,2016-10-30,15,22,2016-10-30,18,23,October,2016,Sunday,Afternoon,Business,Asheville,Mebane,195.9,181.0,Unknown,True
2016-10-30 18:26:00,2016-10-30 19:39:00,2016-10-30,18,26,2016-10-30,19,39,October,2016,Sunday,Evening,Business,Mebane,Cary,45.2,73.0,Unknown,True
2016-10-31 18:11:00,2016-10-31 18:20:00,2016-10-31,18,11,2016-10-31,18,20,October,2016,Monday,Evening,Business,Cary,Morrisville,3.2,9.0,Unknown,False
2016-10-31 18:47:00,2016-10-31 19:16:00,2016-10-31,18,47,2016-10-31,19,16,October,2016,Monday,Evening,Business,Morrisville,Raleigh,10.3,29.0,Unknown,False
2016-10-31 20:18:00,2016-10-31 20:44:00,2016-10-31,20,18,2016-10-31,20,44,October,2016,Monday,Evening,Business,Raleigh,Cary,13.1,26.0,Unknown,False
2016-10-31 21:45:00,2016-10-31 22:10:00,2016-10-31,21,45,2016-10-31,22,10,October,2016,Monday,Night,Business,Savon Height,Whitebridge,9.6,25.0,Errand/Supplies,False
2016-11-01 11:50:00,2016-11-01 12:27:00,2016-11-01,11,50,2016-11-01,12,27,November,2016,Tuesday,Morning,Business,Cary,Durham,16.5,37.0,Unknown,False
2016-11-01 16:29:00,2016-11-01 17:02:00,2016-11-01,16,29,2016-11-01,17,2,November,2016,Tuesday,Afternoon,Business,Durham,Cary,12.8,33.0,Unknown,False
2016-11-01 17:35:00,2016-11-01 17:42:00,2016-11-01,17,35,2016-11-01,17,42,November,2016,Tuesday,Evening,Business,Whitebridge,Whitebridge,1.2,7.0,Unknown,False
2016-11-01 19:14:00,2016-11-01 19:20:00,2016-11-01,19,14,2016-11-01,19,20,November,2016,Tuesday,Evening,Business,Whitebridge,Whitebridge,1.0,6.0,Unknown,False
2016-11-01 19:59:00,2016-11-01 20:12:00,2016-11-01,19,59,2016-11-01,20,12,November,2016,Tuesday,Evening,Business,Whitebridge,Whitebridge,4.1,13.0,Unknown,False
2016-11-01 20:41:00,2016-11-01 20:55:00,2016-11-01,20,41,2016-11-01,20,55,November,2016,Tuesday,Evening,Business,Whitebridge,Whitebridge,4.2,14.0,Meal/Entertain,False
2016-11-02 15:10:00,2016-11-02 15:18:00,2016-11-02,15,10,2016-11-02,15,18,November,2016,Wednesday,Afternoon,Business,Whitebridge,Westpark Place,1.4,8.0,Unknown,False
2016-11-02 15:45:00,2016-11-02 15:52:00,2016-11-02,15,45,2016-11-02,15,52,November,2016,Wednesday,Afternoon,Business,Westpark Place,Whitebridge,1.8,7.0,Unknown,False
2016-11-02 16:46:00,2016-11-02 17:11:00,2016-11-02,16,46,2016-11-02,17,11,November,2016,Wednesday,Afternoon,Business,Cary,Morrisville,8.5,25.0,Meeting,False
2016-11-02 17:34:00,2016-11-02 17:49:00,2016-11-02,17,34,2016-11-02,17,49,November,2016,Wednesday,Evening,Business,Morrisville,Morrisville,5.0,15.0,Unknown,False
2016-11-02 17:53:00,2016-11-02 18:00:00,2016-11-02,17,53,2016-11-02,18,0,November,2016,Wednesday,Evening,Business,Morrisville,Cary,3.8,7.0,Unknown,False
2016-11-03 11:28:00,2016-11-03 11:34:00,2016-11-03,11,28,2016-11-03,11,34,November,2016,Thursday,Morning,Business,Whitebridge,Hazelwood,2.5,6.0,Unknown,False
2016-11-03 12:43:00,2016-11-03 12:49:00,2016-11-03,12,43,2016-11-03,12,49,November,2016,Thursday,Afternoon,Business,Hazelwood,Whitebridge,2.4,6.0,Unknown,False
2016-11-03 13:42:00,2016-11-03 13:47:00,2016-11-03,13,42,2016-11-03,13,47,November,2016,Thursday,Afternoon,Business,Whitebridge,Westpark Place,1.4,5.0,Unknown,False
2016-11-03 14:13:00,2016-11-03 14:26:00,2016-11-03,14,13,2016-11-03,14,26,November,2016,Thursday,Afternoon,Business,Westpark Place,Whitebridge,1.8,13.0,Unknown,False
2016-11-03 18:51:00,2016-11-03 19:08:00,2016-11-03,18,51,2016-11-03,19,8,November,2016,Thursday,Evening,Business,Cary,Morrisville,3.1,17.0,Meal/Entertain,False
2016-11-03 22:46:00,2016-11-03 22:58:00,2016-11-03,22,46,2016-11-03,22,58,November,2016,Thursday,Night,Business,Morrisville,Cary,3.1,12.0,Customer Visit,False
2016-11-04 10:02:00,2016-11-04 10:18:00,2016-11-04,10,2,2016-11-04,10,18,November,2016,Friday,Morning,Business,Cary,Morrisville,7.9,16.0,Temporary Site,False
2016-11-04 18:14:00,2016-11-04 18:21:00,2016-11-04,18,14,2016-11-04,18,21,November,2016,Friday,Evening,Business,San Jose,Santa Clara,3.8,7.0,Unknown,False
2016-11-04 21:04:00,2016-11-04 21:20:00,2016-11-04,21,4,2016-11-04,21,20,November,2016,Friday,Night,Business,Agnew,Cory,4.3,16.0,Unknown,False
2016-11-04 22:12:00,2016-11-04 22:25:00,2016-11-04,22,12,2016-11-04,22,25,November,2016,Friday,Night,Business,Cory,Agnew,3.9,13.0,Unknown,False
2016-11-05 08:34:00,2016-11-05 08:43:00,2016-11-05,8,34,2016-11-05,8,43,November,2016,Saturday,Morning,Business,Agnew,Renaissance,2.2,9.0,Unknown,True
2016-11-05 17:29:00,2016-11-05 17:40:00,2016-11-05,17,29,2016-11-05,17,40,November,2016,Saturday,Evening,Business,Renaissance,Agnew,2.8,11.0,Unknown,True
2016-11-05 19:20:00,2016-11-05 19:28:00,2016-11-05,19,20,2016-11-05,19,28,November,2016,Saturday,Evening,Business,Agnew,Agnew,2.2,8.0,Unknown,True
2016-11-06 10:50:00,2016-11-06 11:04:00,2016-11-06,10,50,2016-11-06,11,4,November,2016,Sunday,Morning,Business,Agnew,Renaissance,2.4,14.0,Unknown,True
2016-11-06 16:05:00,2016-11-06 16:22:00,2016-11-06,16,5,2016-11-06,16,22,November,2016,Sunday,Afternoon,Business,Renaissance,Agnew,2.8,17.0,Meeting,True
2016-11-06 16:27:00,2016-11-06 17:28:00,2016-11-06,16,27,2016-11-06,17,28,November,2016,Sunday,Afternoon,Business,Santa Clara,Berkeley,43.9,61.0,Customer Visit,True
2016-11-06 19:04:00,2016-11-06 19:12:00,2016-11-06,19,4,2016-11-06,19,12,November,2016,Sunday,Evening,Business,Downtown,West Berkeley,1.8,8.0,Unknown,True
2016-11-06 20:06:00,2016-11-06 20:21:00,2016-11-06,20,6,2016-11-06,20,21,November,2016,Sunday,Evening,Business,West Berkeley,Central,3.3,15.0,Unknown,True
2016-11-07 12:28:00,2016-11-07 12:57:00,2016-11-07,12,28,2016-11-07,12,57,November,2016,Monday,Afternoon,Business,Berkeley,San Francisco,11.8,29.0,Between Offices,False
2016-11-07 19:17:00,2016-11-07 19:57:00,2016-11-07,19,17,2016-11-07,19,57,November,2016,Monday,Evening,Business,San Francisco,Berkeley,13.2,40.0,Between Offices,False
2016-11-08 10:29:00,2016-11-08 10:57:00,2016-11-08,10,29,2016-11-08,10,57,November,2016,Tuesday,Morning,Business,Berkeley,San Francisco,12.2,28.0,Between Offices,False
2016-11-08 12:16:00,2016-11-08 12:49:00,2016-11-08,12,16,2016-11-08,12,49,November,2016,Tuesday,Afternoon,Business,San Francisco,Berkeley,11.3,33.0,Meeting,False
2016-11-08 13:41:00,2016-11-08 14:01:00,2016-11-08,13,41,2016-11-08,14,1,November,2016,Tuesday,Afternoon,Business,Berkeley,Emeryville,3.6,20.0,Unknown,False
2016-11-08 16:21:00,2016-11-08 16:34:00,2016-11-08,16,21,2016-11-08,16,34,November,2016,Tuesday,Afternoon,Business,Emeryville,Berkeley,3.0,13.0,Unknown,False
2016-11-09 13:08:00,2016-11-09 13:41:00,2016-11-09,13,8,2016-11-09,13,41,November,2016,Wednesday,Afternoon,Business,Berkeley,San Francisco,11.4,33.0,Unknown,False
2016-11-09 15:58:00,2016-11-09 16:04:00,2016-11-09,15,58,2016-11-09,16,4,November,2016,Wednesday,Afternoon,Business,NOMA,Downtown,0.9,6.0,Unknown,False
2016-11-09 17:31:00,2016-11-09 18:03:00,2016-11-09,17,31,2016-11-09,18,3,November,2016,Wednesday,Evening,Business,Downtown,Sunnyside,6.2,32.0,Unknown,False
2016-11-09 18:09:00,2016-11-09 18:14:00,2016-11-09,18,9,2016-11-09,18,14,November,2016,Wednesday,Evening,Business,Sunnyside,Ingleside,0.7,5.0,Unknown,False
2016-11-09 18:21:00,2016-11-09 18:35:00,2016-11-09,18,21,2016-11-09,18,35,November,2016,Wednesday,Evening,Business,Ingleside,Potrero Flats,5.5,14.0,Meeting,False
2016-11-09 18:40:00,2016-11-09 19:17:00,2016-11-09,18,40,2016-11-09,19,17,November,2016,Wednesday,Evening,Business,San Francisco,Oakland,12.7,37.0,Customer Visit,False
2016-11-09 20:52:00,2016-11-09 21:02:00,2016-11-09,20,52,2016-11-09,21,2,November,2016,Wednesday,Evening,Business,Oakland,Berkeley,2.6,10.0,Unknown,False
2016-11-09 21:56:00,2016-11-09 22:02:00,2016-11-09,21,56,2016-11-09,22,2,November,2016,Wednesday,Night,Business,Central,Central,1.1,6.0,Unknown,False
2016-11-10 09:46:00,2016-11-10 10:15:00,2016-11-10,9,46,2016-11-10,10,15,November,2016,Thursday,Morning,Business,Berkeley,San Francisco,12.6,29.0,Temporary Site,False
2016-11-10 10:20:00,2016-11-10 10:31:00,2016-11-10,10,20,2016-11-10,10,31,November,2016,Thursday,Morning,Business,Tenderloin,SOMISSPO,1.2,11.0,Unknown,False
2016-11-10 14:57:00,2016-11-10 15:07:00,2016-11-10,14,57,2016-11-10,15,7,November,2016,Thursday,Afternoon,Business,SOMISSPO,Tenderloin,1.1,10.0,Unknown,False
2016-11-10 15:17:00,2016-11-10 15:22:00,2016-11-10,15,17,2016-11-10,15,22,November,2016,Thursday,Afternoon,Business,San Francisco,Oakland,9.9,5.0,Temporary Site,False
2016-11-10 15:30:00,2016-11-10 15:53:00,2016-11-10,15,30,2016-11-10,15,53,November,2016,Thursday,Afternoon,Business,Oakland,Berkeley,6.0,23.0,Meeting,False
2016-11-10 19:18:00,2016-11-10 19:21:00,2016-11-10,19,18,2016-11-10,19,21,November,2016,Thursday,Evening,Business,West Berkeley,Central,0.8,3.0,Unknown,False
2016-11-11 09:35:00,2016-11-11 10:23:00,2016-11-11,9,35,2016-11-11,10,23,November,2016,Friday,Morning,Business,Berkeley,Menlo Park,45.9,48.0,Customer Visit,False
2016-11-11 12:58:00,2016-11-11 13:13:00,2016-11-11,12,58,2016-11-11,13,13,November,2016,Friday,Afternoon,Business,Menlo Park,Palo Alto,4.0,15.0,Unknown,False
2016-11-11 14:20:00,2016-11-11 14:32:00,2016-11-11,14,20,2016-11-11,14,32,November,2016,Friday,Afternoon,Business,Palo Alto,Menlo Park,2.5,12.0,Unknown,False
2016-11-11 14:39:00,2016-11-11 15:46:00,2016-11-11,14,39,2016-11-11,15,46,November,2016,Friday,Afternoon,Business,Menlo Park,Berkeley,36.6,67.0,Customer Visit,False
2016-11-11 18:30:00,2016-11-11 18:43:00,2016-11-11,18,30,2016-11-11,18,43,November,2016,Friday,Evening,Business,Central,College Avenue,2.9,13.0,Unknown,False
2016-11-11 21:08:00,2016-11-11 21:18:00,2016-11-11,21,8,2016-11-11,21,18,November,2016,Friday,Night,Business,College Avenue,Central,2.6,10.0,Unknown,False
2016-11-12 10:32:00,2016-11-12 10:52:00,2016-11-12,10,32,2016-11-12,10,52,November,2016,Saturday,Morning,Business,Central,South,2.3,20.0,Unknown,True
2016-11-12 10:55:00,2016-11-12 11:25:00,2016-11-12,10,55,2016-11-12,11,25,November,2016,Saturday,Morning,Business,South,Downtown,6.4,30.0,Unknown,True
2016-11-12 13:07:00,2016-11-12 13:15:00,2016-11-12,13,7,2016-11-12,13,15,November,2016,Saturday,Afternoon,Business,Downtown,Central,1.4,8.0,Unknown,True
2016-11-12 13:46:00,2016-11-12 13:50:00,2016-11-12,13,46,2016-11-12,13,50,November,2016,Saturday,Afternoon,Business,Central,West Berkeley,0.6,4.0,Unknown,True
2016-11-12 14:22:00,2016-11-12 14:53:00,2016-11-12,14,22,2016-11-12,14,53,November,2016,Saturday,Afternoon,Business,West Berkeley,South,5.9,31.0,Meeting,True
2016-11-12 15:14:00,2016-11-12 15:21:00,2016-11-12,15,14,2016-11-12,15,21,November,2016,Saturday,Afternoon,Business,South,Southwest Berkeley,0.8,7.0,Unknown,True
2016-11-12 15:25:00,2016-11-12 15:36:00,2016-11-12,15,25,2016-11-12,15,36,November,2016,Saturday,Afternoon,Business,Berkeley,Emeryville,1.3,11.0,Unknown,True
2016-11-12 15:40:00,2016-11-12 15:59:00,2016-11-12,15,40,2016-11-12,15,59,November,2016,Saturday,Afternoon,Business,Emeryville,Berkeley,3.7,19.0,Errand/Supplies,True
2016-11-13 08:54:00,2016-11-13 09:02:00,2016-11-13,8,54,2016-11-13,9,2,November,2016,Sunday,Morning,Business,Central,Central,2.3,8.0,Unknown,True
2016-11-13 09:27:00,2016-11-13 09:53:00,2016-11-13,9,27,2016-11-13,9,53,November,2016,Sunday,Morning,Business,Central,Central,2.6,26.0,Unknown,True
2016-11-13 10:31:00,2016-11-13 10:37:00,2016-11-13,10,31,2016-11-13,10,37,November,2016,Sunday,Morning,Business,Central,Southside,1.9,6.0,Unknown,True
2016-11-13 11:04:00,2016-11-13 11:16:00,2016-11-13,11,4,2016-11-13,11,16,November,2016,Sunday,Morning,Business,Southside,West Berkeley,2.1,12.0,Unknown,True
2016-11-13 12:22:00,2016-11-13 12:51:00,2016-11-13,12,22,2016-11-13,12,51,November,2016,Sunday,Afternoon,Business,West Berkeley,Southside,4.0,29.0,Meeting,True
2016-11-13 13:05:00,2016-11-13 13:11:00,2016-11-13,13,5,2016-11-13,13,11,November,2016,Sunday,Afternoon,Business,Southside,South Berkeley,0.9,6.0,Unknown,True
2016-11-13 13:14:00,2016-11-13 13:18:00,2016-11-13,13,14,2016-11-13,13,18,November,2016,Sunday,Afternoon,Business,South Berkeley,Southside,0.9,4.0,Unknown,True
2016-11-13 14:35:00,2016-11-13 14:46:00,2016-11-13,14,35,2016-11-13,14,46,November,2016,Sunday,Afternoon,Business,Southside,Central,2.4,11.0,Unknown,True
2016-11-13 15:14:00,2016-11-13 15:24:00,2016-11-13,15,14,2016-11-13,15,24,November,2016,Sunday,Afternoon,Business,Central,Southside,1.9,10.0,Unknown,True
2016-11-13 15:47:00,2016-11-13 15:59:00,2016-11-13,15,47,2016-11-13,15,59,November,2016,Sunday,Afternoon,Business,Southside,Central,1.9,12.0,Unknown,True
2016-11-14 11:24:00,2016-11-14 12:13:00,2016-11-14,11,24,2016-11-14,12,13,November,2016,Monday,Morning,Business,Berkeley,Mountain View,44.6,49.0,Customer Visit,False
2016-11-14 13:40:00,2016-11-14 14:33:00,2016-11-14,13,40,2016-11-14,14,33,November,2016,Monday,Afternoon,Business,Mountain View,Berkeley,43.6,53.0,Customer Visit,False
2016-11-14 15:27:00,2016-11-14 15:36:00,2016-11-14,15,27,2016-11-14,15,36,November,2016,Monday,Afternoon,Business,Berkeley,Emeryville,2.5,9.0,Unknown,False
2016-11-14 20:19:00,2016-11-14 20:30:00,2016-11-14,20,19,2016-11-14,20,30,November,2016,Monday,Evening,Business,Emeryville,Berkeley,3.7,11.0,Errand/Supplies,False
2016-11-15 13:59:00,2016-11-15 14:06:00,2016-11-15,13,59,2016-11-15,14,6,November,2016,Tuesday,Afternoon,Business,Berkeley,Oakland,5.1,7.0,Unknown,False
2016-11-15 14:09:00,2016-11-15 14:26:00,2016-11-15,14,9,2016-11-15,14,26,November,2016,Tuesday,Afternoon,Business,Oakland,San Francisco,9.7,17.0,Temporary Site,False
2016-11-15 20:44:00,2016-11-15 21:00:00,2016-11-15,20,44,2016-11-15,21,0,November,2016,Tuesday,Evening,Business,San Francisco,Berkeley,11.8,16.0,Temporary Site,False
2016-11-16 20:21:00,2016-11-16 20:27:00,2016-11-16,20,21,2016-11-16,20,27,November,2016,Wednesday,Evening,Business,Berkeley,El Cerrito,2.3,6.0,Temporary Site,False
2016-11-16 22:52:00,2016-11-16 23:02:00,2016-11-16,22,52,2016-11-16,23,2,November,2016,Wednesday,Night,Business,El Cerrito,Berkeley,3.1,10.0,Meal/Entertain,False
2016-11-17 10:13:00,2016-11-17 10:44:00,2016-11-17,10,13,2016-11-17,10,44,November,2016,Thursday,Morning,Business,Berkeley,Oakland,16.3,31.0,Customer Visit,False
2016-11-18 20:09:00,2016-11-18 20:19:00,2016-11-18,20,9,2016-11-18,20,19,November,2016,Friday,Evening,Business,Cary,Morrisville,3.1,10.0,Meal/Entertain,False
2016-11-18 21:23:00,2016-11-18 21:34:00,2016-11-18,21,23,2016-11-18,21,34,November,2016,Friday,Night,Business,Morrisville,Cary,5.2,11.0,Meal/Entertain,False
2016-11-18 21:56:00,2016-11-18 22:21:00,2016-11-18,21,56,2016-11-18,22,21,November,2016,Friday,Night,Business,Krendle Woods,Whitebridge,6.1,25.0,Meeting,False
2016-11-19 13:51:00,2016-11-19 14:10:00,2016-11-19,13,51,2016-11-19,14,10,November,2016,Saturday,Afternoon,Business,Cary,Durham,10.3,19.0,Meeting,True
2016-11-19 14:30:00,2016-11-19 14:51:00,2016-11-19,14,30,2016-11-19,14,51,November,2016,Saturday,Afternoon,Business,Durham,Cary,10.5,21.0,Meeting,True
2016-11-19 16:01:00,2016-11-19 16:06:00,2016-11-19,16,1,2016-11-19,16,6,November,2016,Saturday,Afternoon,Business,Cary,Cary,1.5,5.0,Unknown,True
2016-11-19 16:27:00,2016-11-19 16:41:00,2016-11-19,16,27,2016-11-19,16,41,November,2016,Saturday,Afternoon,Business,Cary,Cary,1.8,14.0,Unknown,True
2016-11-19 17:41:00,2016-11-19 17:54:00,2016-11-19,17,41,2016-11-19,17,54,November,2016,Saturday,Evening,Business,Cary,Apex,5.4,13.0,Errand/Supplies,True
2016-11-19 21:14:00,2016-11-19 21:35:00,2016-11-19,21,14,2016-11-19,21,35,November,2016,Saturday,Night,Business,Apex,Cary,5.4,21.0,Customer Visit,True
2016-11-20 10:27:00,2016-11-20 11:32:00,2016-11-20,10,27,2016-11-20,11,32,November,2016,Sunday,Morning,Business,Cary,Cary,39.2,65.0,Between Offices,True
2016-11-20 11:58:00,2016-11-20 12:28:00,2016-11-20,11,58,2016-11-20,12,28,November,2016,Sunday,Morning,Business,Cary,Cary,6.4,30.0,Customer Visit,True
2016-11-20 14:58:00,2016-11-20 15:07:00,2016-11-20,14,58,2016-11-20,15,7,November,2016,Sunday,Afternoon,Business,Cary,Cary,2.7,9.0,Meeting,True
2016-11-20 17:45:00,2016-11-20 18:37:00,2016-11-20,17,45,2016-11-20,18,37,November,2016,Sunday,Evening,Business,Cary,Cary,18.5,52.0,Errand/Supplies,True
2016-11-21 13:37:00,2016-11-21 13:49:00,2016-11-21,13,37,2016-11-21,13,49,November,2016,Monday,Afternoon,Business,Cary,Cary,2.5,12.0,Meal/Entertain,False
2016-11-21 14:34:00,2016-11-21 14:44:00,2016-11-21,14,34,2016-11-21,14,44,November,2016,Monday,Afternoon,Business,Cary,Cary,2.1,10.0,Meal/Entertain,False
2016-11-21 17:50:00,2016-11-21 18:04:00,2016-11-21,17,50,2016-11-21,18,4,November,2016,Monday,Evening,Business,Cary,Unknown Location,6.7,14.0,Errand/Supplies,False
2016-11-21 18:18:00,2016-11-21 18:27:00,2016-11-21,18,18,2016-11-21,18,27,November,2016,Monday,Evening,Business,Unknown Location,Morrisville,3.5,9.0,Meal/Entertain,False
2016-11-21 18:43:00,2016-11-21 18:51:00,2016-11-21,18,43,2016-11-21,18,51,November,2016,Monday,Evening,Business,Morrisville,Cary,3.4,8.0,Errand/Supplies,False
2016-11-22 15:12:00,2016-11-22 15:27:00,2016-11-22,15,12,2016-11-22,15,27,November,2016,Tuesday,Afternoon,Business,Cary,Cary,5.5,15.0,Meeting,False
2016-11-22 15:31:00,2016-11-22 15:44:00,2016-11-22,15,31,2016-11-22,15,44,November,2016,Tuesday,Afternoon,Business,Cary,Cary,4.1,13.0,Meeting,False
2016-11-22 15:51:00,2016-11-22 16:43:00,2016-11-22,15,51,2016-11-22,16,43,November,2016,Tuesday,Afternoon,Business,Cary,Cary,12.7,52.0,Customer Visit,False
2016-11-22 18:18:00,2016-11-22 18:28:00,2016-11-22,18,18,2016-11-22,18,28,November,2016,Tuesday,Evening,Business,Cary,Morrisville,3.0,10.0,Meal/Entertain,False
2016-11-22 21:02:00,2016-11-22 21:14:00,2016-11-22,21,2,2016-11-22,21,14,November,2016,Tuesday,Night,Business,Morrisville,Cary,3.5,12.0,Customer Visit,False
2016-11-23 15:34:00,2016-11-23 15:50:00,2016-11-23,15,34,2016-11-23,15,50,November,2016,Wednesday,Afternoon,Business,Cary,Cary,5.9,16.0,Meal/Entertain,False
2016-11-23 16:18:00,2016-11-23 16:29:00,2016-11-23,16,18,2016-11-23,16,29,November,2016,Wednesday,Afternoon,Business,Cary,Cary,1.9,11.0,Unknown,False
2016-11-23 16:49:00,2016-11-23 17:00:00,2016-11-23,16,49,2016-11-23,17,0,November,2016,Wednesday,Afternoon,Business,Cary,Cary,3.3,11.0,Unknown,False
2016-11-23 18:37:00,2016-11-23 18:47:00,2016-11-23,18,37,2016-11-23,18,47,November,2016,Wednesday,Evening,Business,Cary,Cary,1.3,10.0,Unknown,False
2016-11-25 11:47:00,2016-11-25 12:04:00,2016-11-25,11,47,2016-11-25,12,4,November,2016,Friday,Morning,Business,Cary,Durham,10.3,17.0,Meeting,False
2016-11-25 13:13:00,2016-11-25 13:31:00,2016-11-25,13,13,2016-11-25,13,31,November,2016,Friday,Afternoon,Business,Durham,Cary,11.1,18.0,Meeting,False
2016-11-26 15:54:00,2016-11-26 15:59:00,2016-11-26,15,54,2016-11-26,15,59,November,2016,Saturday,Afternoon,Business,Cary,Cary,1.4,5.0,Unknown,True
2016-11-26 17:00:00,2016-11-26 17:12:00,2016-11-26,17,0,2016-11-26,17,12,November,2016,Saturday,Evening,Business,Cary,Apex,5.1,12.0,Meeting,True
2016-11-26 17:36:00,2016-11-26 17:56:00,2016-11-26,17,36,2016-11-26,17,56,November,2016,Saturday,Evening,Business,Apex,Holly Springs,9.0,20.0,Meeting,True
2016-11-26 18:29:00,2016-11-26 19:04:00,2016-11-26,18,29,2016-11-26,19,4,November,2016,Saturday,Evening,Business,Holly Springs,Cary,13.3,35.0,Between Offices,True
2016-11-26 19:47:00,2016-11-26 19:54:00,2016-11-26,19,47,2016-11-26,19,54,November,2016,Saturday,Evening,Business,Cary,Cary,2.5,7.0,Errand/Supplies,True
2016-11-27 15:59:00,2016-11-27 16:06:00,2016-11-27,15,59,2016-11-27,16,6,November,2016,Sunday,Afternoon,Business,Cary,Morrisville,3.3,7.0,Meal/Entertain,True
2016-11-27 18:55:00,2016-11-27 19:09:00,2016-11-27,18,55,2016-11-27,19,9,November,2016,Sunday,Evening,Business,Morrisville,Cary,2.9,14.0,Unknown,True
2016-11-30 11:03:00,2016-11-30 11:34:00,2016-11-30,11,3,2016-11-30,11,34,November,2016,Wednesday,Morning,Business,Cary,Raleigh,8.5,31.0,Customer Visit,False
2016-11-30 11:53:00,2016-11-30 12:35:00,2016-11-30,11,53,2016-11-30,12,35,November,2016,Wednesday,Morning,Business,Raleigh,Morrisville,6.7,42.0,Temporary Site,False
2016-11-30 12:43:00,2016-11-30 12:53:00,2016-11-30,12,43,2016-11-30,12,53,November,2016,Wednesday,Afternoon,Business,Morrisville,Cary,3.1,10.0,Unknown,False
2016-12-01 07:44:00,2016-12-01 07:59:00,2016-12-01,7,44,2016-12-01,7,59,December,2016,Thursday,Morning,Business,Cary,Cary,5.5,15.0,Meeting,False
2016-12-01 08:37:00,2016-12-01 08:53:00,2016-12-01,8,37,2016-12-01,8,53,December,2016,Thursday,Morning,Business,Cary,Cary,5.5,16.0,Errand/Supplies,False
2016-12-01 18:00:00,2016-12-01 18:12:00,2016-12-01,18,0,2016-12-01,18,12,December,2016,Thursday,Evening,Business,Cary,Morrisville,2.9,12.0,Meal/Entertain,False
2016-12-01 20:36:00,2016-12-01 20:46:00,2016-12-01,20,36,2016-12-01,20,46,December,2016,Thursday,Evening,Business,Morrisville,Cary,2.9,10.0,Customer Visit,False
2016-12-02 12:12:00,2016-12-02 12:23:00,2016-12-02,12,12,2016-12-02,12,23,December,2016,Friday,Afternoon,Business,Cary,Apex,5.1,11.0,Meal/Entertain,False
2016-12-02 13:07:00,2016-12-02 13:22:00,2016-12-02,13,7,2016-12-02,13,22,December,2016,Friday,Afternoon,Business,Apex,Cary,5.3,15.0,Customer Visit,False
2016-12-02 20:41:00,2016-12-02 20:48:00,2016-12-02,20,41,2016-12-02,20,48,December,2016,Friday,Evening,Business,Cary,Morrisville,3.3,7.0,Meal/Entertain,False
2016-12-02 22:59:00,2016-12-02 23:07:00,2016-12-02,22,59,2016-12-02,23,7,December,2016,Friday,Night,Business,Morrisville,Cary,3.0,8.0,Customer Visit,False
2016-12-03 18:35:00,2016-12-03 18:56:00,2016-12-03,18,35,2016-12-03,18,56,December,2016,Saturday,Evening,Business,Cary,Wake Co.,6.6,21.0,Errand/Supplies,True
2016-12-03 19:08:00,2016-12-03 19:15:00,2016-12-03,19,8,2016-12-03,19,15,December,2016,Saturday,Evening,Business,Wake Co.,Morrisville,1.8,7.0,Unknown,True
2016-12-03 20:31:00,2016-12-03 20:41:00,2016-12-03,20,31,2016-12-03,20,41,December,2016,Saturday,Evening,Business,Morrisville,Cary,3.0,10.0,Customer Visit,True
2016-12-04 18:56:00,2016-12-04 19:03:00,2016-12-04,18,56,2016-12-04,19,3,December,2016,Sunday,Evening,Business,Cary,Morrisville,2.9,7.0,Meal/Entertain,True
